"aidong_no,aidong_id,source_key,aidong_name,source_character_name,idol_name,group_key,animal_name,physical_no,persona_no,island_name,icon_count,dialogue_count,story_seed_count,character_source,persona_source,crawling_source,album_metaphor_source,sheet_path,midjourney_prompt,source_index_","ile,release_status,is_enabled",_planner_note,_check_status,_source_csv,_updated_at
"343,AIDONG-0343,8_275_햇살늑대_시온_NCTWISH,햇살늑대,햇살늑대,시온,NCTWISH,늑대,8,275,햇살늑대개인섬,8,100,100,e_아이동캐릭터/늑대/8_275_햇살늑대_시온_NCTWISH.md,c_아이돌_페르소나/NCTWISH/시온_페르소나시트.md,b_아이돌_크롤링/NCTWISH/시온_크롤링.txt,b_아이돌_크롤링/NCTWISH/음반메타분석서_NCTWISH.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NCTWISH/8_275_햇살늑대_시온_NCTWISH_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"344,AIDONG-0344,9_273_리듬냥_리쿠_NCTWISH,리듬냥,리듬냥,리쿠,NCTWISH,고양이,9,273,리듬냥개인섬,8,100,100,e_아이동캐릭터/고양이/9_273_리듬냥_리쿠_NCTWISH.md,c_아이돌_페르소나/NCTWISH/리쿠_페르소나시트.md,b_아이돌_크롤링/NCTWISH/리쿠_크롤링.txt,b_아이돌_크롤링/NCTWISH/음반메타분석서_NCTWISH.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NCTWISH/9_273_리듬냥_리쿠_NCTWISH_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"345,AIDONG-0345,13_278_하루베어_HARU_NEXZ,하루베어,하루베어,HARU,NEXZ,곰돌이,13,278,하루베어개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_278_하루베어_HARU_NEXZ.md,c_아이돌_페르소나/NEXZ/HARU_페르소나시트.md,b_아이돌_크롤링/NEXZ/HARU_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/13_278_하루베어_HARU_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"346,AIDONG-0346,3_279_인사다람_HYUI_NEXZ,인사다람,인사다람,HYUI,NEXZ,다람쥐,3,279,인사다람개인섬,8,100,100,e_아이동캐릭터/다람쥐/3_279_인사다람_HYUI_NEXZ.md,c_아이돌_페르소나/NEXZ/HYUI_페르소나시트.md,b_아이돌_크롤링/NEXZ/HYUI_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/3_279_인사다람_HYUI_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"347,AIDONG-0347,42_283_젤리퓨마_YU_NEXZ,젤리퓨마,젤리퓨마,YU,NEXZ,퓨마,42,283,젤리퓨마개인섬,8,100,100,e_아이동캐릭터/퓨마/42_283_젤리퓨마_YU_NEXZ.md,c_아이돌_페르소나/NEXZ/YU_페르소나시트.md,b_아이돌_크롤링/NEXZ/YU_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/42_283_젤리퓨마_YU_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"348,AIDONG-0348,6_282_포모펭_TOMOYA_NEXZ,포모펭,포모펭,TOMOYA,NEXZ,펭귄,6,282,포모펭개인섬,8,100,100,e_아이동캐릭터/펭귄/6_282_포모펭_TOMOYA_NEXZ.md,c_아이돌_페르소나/NEXZ/TOMOYA_페르소나시트.md,b_아이돌_크롤링/NEXZ/TOMOYA_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/6_282_포모펭_TOMOYA_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"349,AIDONG-0349,7_280_세이노루_SEITA_NEXZ,세이노루,세이노루,SEITA,NEXZ,사슴,7,280,세이노루개인섬,8,100,100,e_아이동캐릭터/사슴/7_280_세이노루_SEITA_NEXZ.md,c_아이돌_페르소나/NEXZ/SEITA_페르소나시트.md,b_아이돌_크롤링/NEXZ/SEITA_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/7_280_세이노루_SEITA_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"350,AIDONG-0350,8_281_건스키늑대_SOYOGI_NEXZ,건스키늑대,건스키늑대,SOYOGI,NEXZ,늑대,8,281,건스키늑대개인섬,8,100,100,e_아이동캐릭터/늑대/8_281_건스키늑대_SOYOGI_NEXZ.md,c_아이돌_페르소나/NEXZ/SOYOGI_페르소나시트.md,b_아이돌_크롤링/NEXZ/SOYOGI_크롤링.txt,b_아이돌_크롤링/NEXZ/음반메타분석서_NEXZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NEXZ/8_281_건스키늑대_SOYOGI_NEXZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"351,AIDONG-0351,10_287_승협여우_이승협_NFLYING,승협여우,승협여우,이승협,NFLYING,여우,10,287,승협여우개인섬,8,100,100,e_아이동캐릭터/여우/10_287_승협여우_이승협_NFLYING.md,c_아이돌_페르소나/NFLYING/이승협_페르소나시트.md,b_아이돌_크롤링/NFLYING/이승협_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/10_287_승협여우_이승협_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"352,AIDONG-0352,15_284_합주멍_김재현_NFLYING,합주멍,합주멍,김재현,NFLYING,강아지,15,284,합주멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_284_합주멍_김재현_NFLYING.md,c_아이돌_페르소나/NFLYING/김재현_페르소나시트.md,b_아이돌_크롤링/NFLYING/김재현_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/15_284_합주멍_김재현_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"353,AIDONG-0353,15_287_승협멍_이승협_NFLYING,승협멍,승협멍,이승협,NFLYING,강아지,15,287,승협멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_287_승협멍_이승협_NFLYING.md,c_아이돌_페르소나/NFLYING/이승협_페르소나시트.md,b_아이돌_크롤링/NFLYING/이승협_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/15_287_승협멍_이승협_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"354,AIDONG-0354,17_286_고음토끼_유회승_NFLYING,고음토끼,고음토끼,유회승,NFLYING,토끼,17,286,고음토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_286_고음토끼_유회승_NFLYING.md,c_아이돌_페르소나/NFLYING/유회승_페르소나시트.md,b_아이돌_크롤링/NFLYING/유회승_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/17_286_고음토끼_유회승_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"355,AIDONG-0355,35_285_베이스쥐_서동성_NFLYING,베이스쥐,베이스쥐,서동성,NFLYING,쥐,35,285,베이스쥐개인섬,8,100,100,e_아이동캐릭터/쥐/35_285_베이스쥐_서동성_NFLYING.md,c_아이돌_페르소나/NFLYING/서동성_페르소나시트.md,b_아이돌_크롤링/NFLYING/서동성_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/35_285_베이스쥐_서동성_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"356,AIDONG-0356,9_288_훈고양이_차훈_NFLYING,훈고양이,훈고양이,차훈,NFLYING,고양이,9,288,훈고양이개인섬,8,100,100,e_아이동캐릭터/고양이/9_288_훈고양이_차훈_NFLYING.md,c_아이돌_페르소나/NFLYING/차훈_페르소나시트.md,b_아이돌_크롤링/NFLYING/차훈_크롤링.txt,b_아이돌_크롤링/NFLYING/음반메타분석서_NFLYING.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NFLYING/9_288_훈고양이_차훈_NFLYING_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"357,AIDONG-0357,15_290_말티연_성연_NSSIGN,말티연,말티연,성연,NSSIGN,강아지,15,290,말티연개인섬,8,100,100,e_아이동캐릭터/강아지/15_290_말티연_성연_NSSIGN.md,c_아이돌_페르소나/NSSIGN/성연_페르소나시트.md,b_아이돌_크롤링/NSSIGN/성연_크롤링.txt,b_아이돌_크롤링/NSSIGN/음반메타분석서_NSSIGN.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NSSIGN/15_290_말티연_성연_NSSIGN_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"358,AIDONG-0358,15_291_미소멍_휴잉_NSSIGN,미소멍,미소멍,휴잉,NSSIGN,강아지,15,291,미소멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_291_미소멍_휴잉_NSSIGN.md,c_아이돌_페르소나/NSSIGN/휴잉_페르소나시트.md,b_아이돌_크롤링/NSSIGN/휴잉_크롤링.txt,b_아이돌_크롤링/NSSIGN/음반메타분석서_NSSIGN.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NSSIGN/15_291_미소멍_휴잉_NSSIGN_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"359,AIDONG-0359,17_289_안래빗_로빈_NSSIGN,안래빗,안래빗,로빈,NSSIGN,토끼,17,289,안래빗개인섬,8,100,100,e_아이동캐릭터/토끼/17_289_안래빗_로빈_NSSIGN.md,c_아이돌_페르소나/NSSIGN/로빈_페르소나시트.md,b_아이돌_크롤링/NSSIGN/로빈_크롤링.txt,b_아이돌_크롤링/NSSIGN/음반메타분석서_NSSIGN.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NSSIGN/17_289_안래빗_로빈_NSSIGN_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"360,AIDONG-0360,1_290_별빛햄찌_성연_NSSIGN,별빛햄찌,성연햄,성연,NSSIGN,햄스터,1,290,별빛햄찌개인섬,8,100,100,e_아이동캐릭터/햄스터/1_290_별빛햄찌_성연_NSSIGN.md,c_아이돌_페르소나/NSSIGN/성연_페르소나시트.md,b_아이돌_크롤링/NSSIGN/성연_크롤링.txt,b_아이돌_크롤링/NSSIGN/음반메타분석서_NSSIGN.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NSSIGN/1_290_별빛햄찌_성연_NSSIGN_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"361,AIDONG-0361,53_290_씰윤물개_성연_NSSIGN,씰윤물개,씰윤물개,성연,NSSIGN,물개,53,290,씰윤물개개인섬,8,100,100,e_아이동캐릭터/물개/53_290_씰윤물개_성연_NSSIGN.md,c_아이돌_페르소나/NSSIGN/성연_페르소나시트.md,b_아이돌_크롤링/NSSIGN/성연_크롤링.txt,b_아이돌_크롤링/NSSIGN/음반메타분석서_NSSIGN.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NSSIGN/53_290_씰윤물개_성연_NSSIGN_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"362,AIDONG-0362,10_295_폭스여우_Jaemin_NTX,폭스여우,폭스여우,Jaemin,NTX,여우,10,295,폭스여우개인섬,8,100,100,e_아이동캐릭터/여우/10_295_폭스여우_Jaemin_NTX.md,c_아이돌_페르소나/NTX/Jaemin_페르소나시트.md,b_아이돌_크롤링/NTX/Jaemin_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/10_295_폭스여우_Jaemin_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"363,AIDONG-0363,13_293_안정곰_Eunho_NTX,안정곰,안정곰,Eunho,NTX,곰돌이,13,293,안정곰개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_293_안정곰_Eunho_NTX.md,c_아이돌_페르소나/NTX/Eunho_페르소나시트.md,b_아이돌_크롤링/NTX/Eunho_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/13_293_안정곰_Eunho_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"364,AIDONG-0364,15_292_트랙멍_Changhun_NTX,트랙멍,트랙멍,Changhun,NTX,강아지,15,292,트랙멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_292_트랙멍_Changhun_NTX.md,c_아이돌_페르소나/NTX/Changhun_페르소나시트.md,b_아이돌_크롤링/NTX/Changhun_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/15_292_트랙멍_Changhun_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"365,AIDONG-0365,17_292_별빛토끼_Changhun_NTX,별빛토끼,별빛토끼,Changhun,NTX,토끼,17,292,별빛토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_292_별빛토끼_Changhun_NTX.md,c_아이돌_페르소나/NTX/Changhun_페르소나시트.md,b_아이돌_크롤링/NTX/Changhun_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/17_292_별빛토끼_Changhun_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"366,AIDONG-0366,1_294_작은손천사햄_Hojun_NTX,작은손천사햄,작은손천사햄,Hojun,NTX,햄스터,1,294,작은손천사햄개인섬,8,100,100,e_아이동캐릭터/햄스터/1_294_작은손천사햄_Hojun_NTX.md,c_아이돌_페르소나/NTX/Hojun_페르소나시트.md,b_아이돌_크롤링/NTX/Hojun_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/1_294_작은손천사햄_Hojun_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"367,AIDONG-0367,20_296_무대개굴_Rawhyun_NTX,무대개굴,무대개굴,Rawhyun,NTX,개구리,20,296,무대개굴개인섬,8,100,100,e_아이동캐릭터/개구리/20_296_무대개굴_Rawhyun_NTX.md,c_아이돌_페르소나/NTX/Rawhyun_페르소나시트.md,b_아이돌_크롤링/NTX/Rawhyun_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/20_296_무대개굴_Rawhyun_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"368,AIDONG-0368,34_297_온기릴라_Yunhyeok_NTX,온기릴라,온기릴라,Yunhyeok,NTX,고릴라,34,297,온기릴라개인섬,8,100,100,e_아이동캐릭터/고릴라/34_297_온기릴라_Yunhyeok_NTX.md,c_아이돌_페르소나/NTX/Yunhyeok_페르소나시트.md,b_아이돌_크롤링/NTX/Yunhyeok_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/34_297_온기릴라_Yunhyeok_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"369,AIDONG-0369,9_295_발끝프로토냥_Jaemin_NTX,발끝프로토냥,발끝프로토냥,Jaemin,NTX,고양이,9,295,발끝프로토냥개인섬,8,100,100,e_아이동캐릭터/고양이/9_295_발끝프로토냥_Jaemin_NTX.md,c_아이돌_페르소나/NTX/Jaemin_페르소나시트.md,b_아이돌_크롤링/NTX/Jaemin_크롤링.txt,b_아이돌_크롤링/NTX/음반메타분석서_NTX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NTX/9_295_발끝프로토냥_Jaemin_NTX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"370,AIDONG-0370,10_38_루미여우_황민현_NUEST,루미여우,루미여우,황민현,NUEST,여우,10,38,루미여우개인섬,8,100,100,e_아이동캐릭터/여우/10_38_루미여우_황민현_NUEST.md,c_아이돌_페르소나/NUEST/황민현_페르소나시트.md,b_아이돌_크롤링/NUEST/황민현_크롤링.txt,b_아이돌_크롤링/NUEST/음반메타분석서_NUEST.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NUEST/10_38_루미여우_황민현_NUEST_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"371,AIDONG-0371,11_300_별빛범_백호_NUEST,별빛범,별빛범,백호,NUEST,호랑이,11,300,별빛범개인섬,8,100,100,e_아이동캐릭터/호랑이/11_300_별빛범_백호_NUEST.md,c_아이돌_페르소나/NUEST/백호_페르소나시트.md,b_아이돌_크롤링/NUEST/백호_크롤링.txt,b_아이돌_크롤링/NUEST/음반메타분석서_NUEST.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NUEST/11_300_별빛범_백호_NUEST_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"372,AIDONG-0372,15_301_코기랩멍_아론_NUEST,코기랩멍,코기랩멍,아론,NUEST,강아지,15,301,코기랩멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_301_코기랩멍_아론_NUEST.md,c_아이돌_페르소나/NUEST/아론_페르소나시트.md,b_아이돌_크롤링/NUEST/아론_크롤링.txt,b_아이돌_크롤링/NUEST/음반메타분석서_NUEST.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NUEST/15_301_코기랩멍_아론_NUEST_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"373,AIDONG-0373,17_299_왕자토끼_렌_NUEST,왕자토끼,왕자토끼,렌,NUEST,토끼,17,299,왕자토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_299_왕자토끼_렌_NUEST.md,c_아이돌_페르소나/NUEST/렌_페르소나시트.md,b_아이돌_크롤링/NUEST/렌_크롤링.txt,b_아이돌_크롤링/NUEST/음반메타분석서_NUEST.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NUEST/17_299_왕자토끼_렌_NUEST_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"374,AIDONG-0374,17_38_청량토끼_황민현_NUEST,청량토끼,청량토끼,황민현,NUEST,토끼,17,38,청량토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_38_청량토끼_황민현_NUEST.md,c_아이돌_페르소나/NUEST/황민현_페르소나시트.md,b_아이돌_크롤링/NUEST/황민현_크롤링.txt,b_아이돌_크롤링/NUEST/음반메타분석서_NUEST.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/NUEST/17_38_청량토끼_황민현_NUEST_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
