item_icon_id,icon_serial_no,file_name,asset_path_hint,item_name,name_string_id,item_description,primary_icon_group,is_ingredient,is_food,is_resource,is_aidong_pedia_item,ingredient_tags,food_tags,resource_tags,pedia_item_tags,visual_tags,style_pack,source_folder,source_file_name,generation_prompt,release_status,is_enabled,_planner_note,_check_status,_source_csv,_updated_at
ICON-0962,962,p_0962_keibeulsaeksangring.png,image/item_icon/full/p_0962_keibeulsaeksangring.png,케이블색상링,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,케이블색상링|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,082_케이블꼬리표_충전기파우치_멀티포트라벨_전선감개릴_마그네틱단자캡_보조배터리밴드_플러그먼지캡_케이블색상링_어댑터분류칩.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0963,963,p_0963_eodaepteobunryuchip.png,image/item_icon/full/p_0963_eodaepteobunryuchip.png,어댑터분류칩,,안전·시설·운영 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,안전·시설·운영|일반 소품,어댑터분류칩|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,082_케이블꼬리표_충전기파우치_멀티포트라벨_전선감개릴_마그네틱단자캡_보조배터리밴드_플러그먼지캡_케이블색상링_어댑터분류칩.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0964,964,p_0964_ieotipbunryupan.png,image/item_icon/full/p_0964_ieotipbunryupan.png,이어팁분류판,,안전·시설·운영 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,안전·시설·운영|일반 소품,이어팁분류판|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0965,965,p_0965_keiseusilrikonring.png,image/item_icon/full/p_0965_keiseusilrikonring.png,케이스실리콘링,,아이동·pedia 오브젝트 > 수납 > 수납/케이스,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|수납|수납/케이스,케이스실리콘링|케이스|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0966,966,p_0966_noijeukaenseulseutikeo.png,image/item_icon/full/p_0966_noijeukaenseulseutikeo.png,노이즈캔슬스티커,,아이동·pedia 오브젝트 > 부착물 > 부착물/스티커,mixed,N,N,Y,Y,,,종이/스티커|부착물|부착물/스티커,아이동·pedia 오브젝트|부착물|부착물/스티커,노이즈캔슬스티커|스티커|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0967,967,p_0967_ieohukeuseteu.png,image/item_icon/full/p_0967_ieohukeuseteu.png,이어후크세트,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,이어후크세트|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0968,968,p_0968_cheongsobeureosikaep.png,image/item_icon/full/p_0968_cheongsobeureosikaep.png,청소브러시캡,,청소·욕실·위생 > 도구 > 도구/브러시,mixed,N,N,Y,Y,,,도구|도구/브러시|청소·욕실·위생,청소·욕실·위생|도구|도구/브러시,청소브러시캡|브러시|청소·욕실·위생,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0969,969,p_0969_chungjeondokbadakpaedeu.png,image/item_icon/phase1/p_0969_chungjeondokbadakpaedeu.png,충전독바닥패드,,전자·디지털·데이터 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|일반 소품,충전독바닥패드|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0970,970,p_0970_jwaugubunmakeo.png,image/item_icon/full/p_0970_jwaugubunmakeo.png,좌우구분마커,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,좌우구분마커|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0971,971,p_0971_odiobunbaejaekkaep.png,image/item_icon/full/p_0971_odiobunbaejaekkaep.png,오디오분배잭캡,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,오디오분배잭캡|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0972,972,p_0972_ieokeibeulgamgae.png,image/item_icon/full/p_0972_ieokeibeulgamgae.png,이어케이블감개,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,이어케이블감개|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,083_이어팁분류판_케이스실리콘링_노이즈캔슬스티커_이어후크세트_청소브러시캡_충전독바닥패드_좌우구분마커_오디오분배잭캡_이어케이블감개.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0973,973,p_0973_renjeukaepholdeokkeun.png,image/item_icon/phase1/p_0973_renjeukaepholdeokkeun.png,렌즈캡홀더끈,,전자·디지털·데이터 > 고정 > 고정/홀더,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|고정|고정/홀더,렌즈캡홀더끈|홀더|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0974,974,p_0974_hatsyukeobeocham.png,image/item_icon/full/p_0974_hatsyukeobeocham.png,핫슈커버참,,아이동·pedia 오브젝트 > 보호 > 보호/커버,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|보호|보호/커버,핫슈커버참|커버|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0975,975,p_0975_seuteuraepjojeolbeokeul.png,image/item_icon/full/p_0975_seuteuraepjojeolbeokeul.png,스트랩조절버클,,아이동·pedia 오브젝트 > 착용 > 착용/스트랩,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|착용|착용/스트랩,스트랩조절버클|스트랩|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0976,976,p_0976_pilteoseutaekkeiseu.png,image/item_icon/full/p_0976_pilteoseutaekkeiseu.png,필터스택케이스,,아이동·pedia 오브젝트 > 수납 > 수납/케이스,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|수납|수납/케이스,필터스택케이스|케이스|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0977,977,p_0977_beulroeomeonjikaep.png,image/item_icon/full/p_0977_beulroeomeonjikaep.png,블로어먼지캡,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,블로어먼지캡|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0978,978,p_0978_syeoteobeoteunkeobeo.png,image/item_icon/phase1/p_0978_syeoteobeoteunkeobeo.png,셔터버튼커버,,아이동·pedia 오브젝트 > 보호 > 보호/커버,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|보호|보호/커버,셔터버튼커버|커버|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0979,979,p_0979_baeteorigubunseutikeo.png,image/item_icon/full/p_0979_baeteorigubunseutikeo.png,배터리구분스티커,,전자·디지털·데이터 > 부착물 > 부착물/스티커,mixed,N,N,Y,Y,,,종이/스티커|부착물|부착물/스티커|전자·디지털·데이터,전자·디지털·데이터|부착물|부착물/스티커,배터리구분스티커|스티커|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0980,980,p_0980_kameragabangkanmaki.png,image/item_icon/full/p_0980_kameragabangkanmaki.png,카메라가방칸막이,,전자·디지털·데이터 > 수납 > 수납/가방,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|패션·의류·착용소품|수납|수납/가방,카메라가방칸막이|가방|전자·디지털·데이터|패션·의류·착용소품,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0981,981,p_0981_chwalyeongjanggappaedeu.png,image/item_icon/full/p_0981_chwalyeongjanggappaedeu.png,촬영장갑패드,,아이돌·공연 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이돌·공연|패션·의류·착용소품|일반 소품,촬영장갑패드|아이돌·공연|패션·의류·착용소품,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,084_렌즈캡홀더끈_핫슈커버참_스트랩조절버클_필터스택케이스_블로어먼지캡_셔터버튼커버_배터리구분스티커_카메라가방칸막이_촬영장갑패드.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0982,982,p_0982_taebeulritpenchoktong.png,image/item_icon/full/p_0982_taebeulritpenchoktong.png,태블릿펜촉통,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,태블릿펜촉통|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0983,983,p_0983_kibodeukikaepteurei.png,image/item_icon/full/p_0983_kibodeukikaepteurei.png,키보드키캡트레이,,전자·디지털·데이터 > 받침 > 받침/트레이,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|받침|받침/트레이,키보드키캡트레이|트레이|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0984,984,p_0984_mauseupiteupaek.png,image/item_icon/full/p_0984_mauseupiteupaek.png,마우스피트팩,,전자·디지털·데이터 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|일반 소품,마우스피트팩|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0985,985,p_0985_noteubukbatchimgomu.png,image/item_icon/full/p_0985_noteubukbatchimgomu.png,노트북받침고무,,문구·사무·기록 > 문서형 > 문서형/노트,mixed,N,N,Y,Y,,,종이|고무|문서형|문서형/노트|받침/받침|문구·사무·기록,문구·사무·기록|문서형|문서형/노트|받침/받침,노트북받침고무|노트|받침|고무|문구·사무·기록,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0986,986,p_0986_wepkaemgarimseulraideo.png,image/item_icon/phase1/p_0986_wepkaemgarimseulraideo.png,웹캠가림슬라이더,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,웹캠가림슬라이더|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0987,987,p_0987_usbbunryurabel.png,image/item_icon/full/p_0987_usbbunryurabel.png,USB분류라벨,,전자·디지털·데이터 > 부착물 > 부착물/라벨,mixed,N,N,Y,Y,,,종이/스티커|부착물|부착물/라벨|전자·디지털·데이터|문구·사무·기록|안전·시설·운영,전자·디지털·데이터|문구·사무·기록|안전·시설·운영|부착물|부착물/라벨,USB분류라벨|라벨|전자·디지털·데이터|문구·사무·기록|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0988,988,p_0988_deseukeupaedeukoneo.png,image/item_icon/phase1/p_0988_deseukeupaedeukoneo.png,데스크패드코너,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,데스크패드코너|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0989,989,p_0989_heobeuseutaendeukeulrip.png,image/item_icon/full/p_0989_heobeuseutaendeukeulrip.png,허브스탠드클립,,문구·사무·기록 > 고정 > 고정/클립,mixed,N,N,Y,Y,,,금속/플라스틱|고정|고정/클립|문구·사무·기록,문구·사무·기록|고정|고정/클립,허브스탠드클립|클립|문구·사무·기록,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0990,990,p_0990_hwamyeoncheongsoseupeureikaep.png,image/item_icon/full/p_0990_hwamyeoncheongsoseupeureikaep.png,화면청소스프레이캡,,청소·욕실·위생 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,청소·욕실·위생|식자재·요리·주방|일반 소품,화면청소스프레이캡|식자재·요리·주방|청소·욕실·위생,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,085_태블릿펜촉통_키보드키캡트레이_마우스피트팩_노트북받침고무_웹캠가림슬라이더_USB분류라벨_데스크패드코너_허브스탠드클립_화면청소스프레이캡.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0991,991,p_0991_memorikadeujigap.png,image/item_icon/full/p_0991_memorikadeujigap.png,메모리카드지갑,,전자·디지털·데이터 > 문서형 > 문서형/카드,mixed,N,N,Y,Y,,,종이|문서형|문서형/카드|문서형/메모|수납/지갑|전자·디지털·데이터|문구·사무·기록,전자·디지털·데이터|문구·사무·기록|문서형|문서형/카드|문서형/메모|수납/지갑,메모리카드지갑|카드|메모|지갑|전자·디지털·데이터|문구·사무·기록,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0992,992,p_0992_oejanghadeurabelring.png,image/item_icon/full/p_0992_oejanghadeurabelring.png,외장하드라벨링,,전자·디지털·데이터 > 부착물 > 부착물/라벨,mixed,N,N,Y,Y,,,종이/스티커|부착물|부착물/라벨|전자·디지털·데이터|문구·사무·기록,전자·디지털·데이터|문구·사무·기록|부착물|부착물/라벨,외장하드라벨링|라벨|전자·디지털·데이터|문구·사무·기록,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0993,993,p_0993_baekeopchekeuchip.png,image/item_icon/full/p_0993_baekeopchekeuchip.png,백업체크칩,,전자·디지털·데이터 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|안전·시설·운영|일반 소품,체크|백업체크칩|전자·디지털·데이터|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0994,994,p_0994_keulraudeumemotokeun.png,image/item_icon/full/p_0994_keulraudeumemotokeun.png,클라우드메모토큰,,전자·디지털·데이터 > 문서형 > 문서형/메모,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|문구·사무·기록|문서형|문서형/메모|게임/토큰,클라우드메모토큰|메모|토큰|전자·디지털·데이터|문구·사무·기록,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0995,995,p_0995_usbbohokaepseteu.png,image/item_icon/full/p_0995_usbbohokaepseteu.png,USB보호캡세트,,전자·디지털·데이터 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|일반 소품,USB보호캡세트|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0996,996,p_0996_deiteokeiseubaendeu.png,image/item_icon/full/p_0996_deiteokeiseubaendeu.png,데이터케이스밴드,,전자·디지털·데이터 > 수납 > 수납/케이스,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|수납|수납/케이스|착용/밴드,데이터케이스밴드|케이스|밴드|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0997,997,p_0997_pailjeongritaegeu.png,image/item_icon/full/p_0997_pailjeongritaegeu.png,파일정리태그,,전자·디지털·데이터 > 부착물 > 부착물/태그,aidong_pedia_item,N,N,N,Y,,,,전자·디지털·데이터|문구·사무·기록|안전·시설·운영|부착물|부착물/태그|문서형/파일,파일정리태그|태그|파일|전자·디지털·데이터|문구·사무·기록|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0998,998,p_0998_amhohinteukadeu.png,image/item_icon/full/p_0998_amhohinteukadeu.png,암호힌트카드,,전자·디지털·데이터 > 문서형 > 문서형/카드,mixed,N,N,Y,Y,,,종이|문서형|문서형/카드|전자·디지털·데이터,전자·디지털·데이터|문서형|문서형/카드,암호힌트카드|카드|전자·디지털·데이터,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-0999,999,p_0999_bogwannaljjaseutikeo.png,image/item_icon/full/p_0999_bogwannaljjaseutikeo.png,보관날짜스티커,,안전·시설·운영 > 부착물 > 부착물/스티커,mixed,N,N,Y,Y,,,종이/스티커|부착물|부착물/스티커|안전·시설·운영,안전·시설·운영|부착물|부착물/스티커,보관날짜스티커|스티커|안전·시설·운영,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,086_메모리카드지갑_외장하드라벨링_백업체크칩_클라우드메모토큰_USB보호캡세트_데이터케이스밴드_파일정리태그_암호힌트카드_보관날짜스티커.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
ICON-1000,1000,p_1000_miniringraiteukaep.png,image/item_icon/full/p_1000_miniringraiteukaep.png,미니링라이트캡,,아이동·pedia 오브젝트 > 일반 소품,aidong_pedia_item,N,N,N,Y,,,,아이동·pedia 오브젝트|일반 소품,미니링라이트캡|아이동·pedia 오브젝트,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,sheets_아이동_확장1_folk_flat_kpop_subtle_900_260620,087_미니링라이트캡_거치대조임나사_방송중표식칩_채팅메모패드_무음키보드커버_마이크암클립_배경천집게_스트림덱라벨_타임스탬프버튼.png,,active,Y,,,X-ITM-00_item_icon_master.csv,2026-06-29
