aidong_icon_id,aidong_id,icon_type,emotion_code,variant_no,asset_key,asset_path,image_format,width_px,height_px,is_default,is_profile_selectable,sort_order,release_status,is_enabled,_planner_note,_check_status,_source_csv,_updated_at
AICON-AIDONG-0228-DEFAULT,AIDONG-0228,default,neutral,1,aidong_aidong-0228_default,image/아이동아이콘/AIDONG-0228_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0229-DEFAULT,AIDONG-0229,default,neutral,1,aidong_aidong-0229_default,image/아이동아이콘/AIDONG-0229_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0230-DEFAULT,AIDONG-0230,default,neutral,1,aidong_aidong-0230_default,image/아이동아이콘/AIDONG-0230_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0231-DEFAULT,AIDONG-0231,default,neutral,1,aidong_aidong-0231_default,image/아이동아이콘/AIDONG-0231_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0232-DEFAULT,AIDONG-0232,default,neutral,1,aidong_aidong-0232_default,image/아이동아이콘/AIDONG-0232_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0233-DEFAULT,AIDONG-0233,default,neutral,1,aidong_aidong-0233_default,image/아이동아이콘/AIDONG-0233_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0234-DEFAULT,AIDONG-0234,default,neutral,1,aidong_aidong-0234_default,image/아이동아이콘/AIDONG-0234_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0235-DEFAULT,AIDONG-0235,default,neutral,1,aidong_aidong-0235_default,image/아이동아이콘/AIDONG-0235_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0236-DEFAULT,AIDONG-0236,default,neutral,1,aidong_aidong-0236_default,image/아이동아이콘/AIDONG-0236_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0237-DEFAULT,AIDONG-0237,default,neutral,1,aidong_aidong-0237_default,image/아이동아이콘/AIDONG-0237_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0238-DEFAULT,AIDONG-0238,default,neutral,1,aidong_aidong-0238_default,image/아이동아이콘/AIDONG-0238_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0239-DEFAULT,AIDONG-0239,default,neutral,1,aidong_aidong-0239_default,image/아이동아이콘/AIDONG-0239_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0240-DEFAULT,AIDONG-0240,default,neutral,1,aidong_aidong-0240_default,image/아이동아이콘/AIDONG-0240_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0241-DEFAULT,AIDONG-0241,default,neutral,1,aidong_aidong-0241_default,image/아이동아이콘/AIDONG-0241_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0242-DEFAULT,AIDONG-0242,default,neutral,1,aidong_aidong-0242_default,image/아이동아이콘/AIDONG-0242_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0243-DEFAULT,AIDONG-0243,default,neutral,1,aidong_aidong-0243_default,image/아이동아이콘/AIDONG-0243_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0244-DEFAULT,AIDONG-0244,default,neutral,1,aidong_aidong-0244_default,image/아이동아이콘/AIDONG-0244_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0245-DEFAULT,AIDONG-0245,default,neutral,1,aidong_aidong-0245_default,image/아이동아이콘/AIDONG-0245_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0246-DEFAULT,AIDONG-0246,default,neutral,1,aidong_aidong-0246_default,image/아이동아이콘/AIDONG-0246_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0247-DEFAULT,AIDONG-0247,default,neutral,1,aidong_aidong-0247_default,image/아이동아이콘/AIDONG-0247_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0248-DEFAULT,AIDONG-0248,default,neutral,1,aidong_aidong-0248_default,image/아이동아이콘/AIDONG-0248_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0249-DEFAULT,AIDONG-0249,default,neutral,1,aidong_aidong-0249_default,image/아이동아이콘/AIDONG-0249_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0250-DEFAULT,AIDONG-0250,default,neutral,1,aidong_aidong-0250_default,image/아이동아이콘/AIDONG-0250_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0251-DEFAULT,AIDONG-0251,default,neutral,1,aidong_aidong-0251_default,image/아이동아이콘/AIDONG-0251_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0252-DEFAULT,AIDONG-0252,default,neutral,1,aidong_aidong-0252_default,image/아이동아이콘/AIDONG-0252_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0253-DEFAULT,AIDONG-0253,default,neutral,1,aidong_aidong-0253_default,image/아이동아이콘/AIDONG-0253_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0254-DEFAULT,AIDONG-0254,default,neutral,1,aidong_aidong-0254_default,image/아이동아이콘/AIDONG-0254_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0255-DEFAULT,AIDONG-0255,default,neutral,1,aidong_aidong-0255_default,image/아이동아이콘/AIDONG-0255_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0256-DEFAULT,AIDONG-0256,default,neutral,1,aidong_aidong-0256_default,image/아이동아이콘/AIDONG-0256_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0257-DEFAULT,AIDONG-0257,default,neutral,1,aidong_aidong-0257_default,image/아이동아이콘/AIDONG-0257_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0258-DEFAULT,AIDONG-0258,default,neutral,1,aidong_aidong-0258_default,image/아이동아이콘/AIDONG-0258_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0259-DEFAULT,AIDONG-0259,default,neutral,1,aidong_aidong-0259_default,image/아이동아이콘/AIDONG-0259_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0260-DEFAULT,AIDONG-0260,default,neutral,1,aidong_aidong-0260_default,image/아이동아이콘/AIDONG-0260_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0261-DEFAULT,AIDONG-0261,default,neutral,1,aidong_aidong-0261_default,image/아이동아이콘/AIDONG-0261_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0262-DEFAULT,AIDONG-0262,default,neutral,1,aidong_aidong-0262_default,image/아이동아이콘/AIDONG-0262_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0263-DEFAULT,AIDONG-0263,default,neutral,1,aidong_aidong-0263_default,image/아이동아이콘/AIDONG-0263_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0264-DEFAULT,AIDONG-0264,default,neutral,1,aidong_aidong-0264_default,image/아이동아이콘/AIDONG-0264_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0265-DEFAULT,AIDONG-0265,default,neutral,1,aidong_aidong-0265_default,image/아이동아이콘/AIDONG-0265_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0266-DEFAULT,AIDONG-0266,default,neutral,1,aidong_aidong-0266_default,image/아이동아이콘/AIDONG-0266_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0267-DEFAULT,AIDONG-0267,default,neutral,1,aidong_aidong-0267_default,image/아이동아이콘/AIDONG-0267_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0268-DEFAULT,AIDONG-0268,default,neutral,1,aidong_aidong-0268_default,image/아이동아이콘/AIDONG-0268_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0269-DEFAULT,AIDONG-0269,default,neutral,1,aidong_aidong-0269_default,image/아이동아이콘/AIDONG-0269_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0270-DEFAULT,AIDONG-0270,default,neutral,1,aidong_aidong-0270_default,image/아이동아이콘/AIDONG-0270_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0271-DEFAULT,AIDONG-0271,default,neutral,1,aidong_aidong-0271_default,image/아이동아이콘/AIDONG-0271_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0272-DEFAULT,AIDONG-0272,default,neutral,1,aidong_aidong-0272_default,image/아이동아이콘/AIDONG-0272_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0273-DEFAULT,AIDONG-0273,default,neutral,1,aidong_aidong-0273_default,image/아이동아이콘/AIDONG-0273_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0274-DEFAULT,AIDONG-0274,default,neutral,1,aidong_aidong-0274_default,image/아이동아이콘/AIDONG-0274_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0275-DEFAULT,AIDONG-0275,default,neutral,1,aidong_aidong-0275_default,image/아이동아이콘/AIDONG-0275_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0276-DEFAULT,AIDONG-0276,default,neutral,1,aidong_aidong-0276_default,image/아이동아이콘/AIDONG-0276_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0277-DEFAULT,AIDONG-0277,default,neutral,1,aidong_aidong-0277_default,image/아이동아이콘/AIDONG-0277_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0278-DEFAULT,AIDONG-0278,default,neutral,1,aidong_aidong-0278_default,image/아이동아이콘/AIDONG-0278_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0279-DEFAULT,AIDONG-0279,default,neutral,1,aidong_aidong-0279_default,image/아이동아이콘/AIDONG-0279_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0280-DEFAULT,AIDONG-0280,default,neutral,1,aidong_aidong-0280_default,image/아이동아이콘/AIDONG-0280_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0281-DEFAULT,AIDONG-0281,default,neutral,1,aidong_aidong-0281_default,image/아이동아이콘/AIDONG-0281_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0282-DEFAULT,AIDONG-0282,default,neutral,1,aidong_aidong-0282_default,image/아이동아이콘/AIDONG-0282_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0283-DEFAULT,AIDONG-0283,default,neutral,1,aidong_aidong-0283_default,image/아이동아이콘/AIDONG-0283_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0284-DEFAULT,AIDONG-0284,default,neutral,1,aidong_aidong-0284_default,image/아이동아이콘/AIDONG-0284_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0285-DEFAULT,AIDONG-0285,default,neutral,1,aidong_aidong-0285_default,image/아이동아이콘/AIDONG-0285_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0286-DEFAULT,AIDONG-0286,default,neutral,1,aidong_aidong-0286_default,image/아이동아이콘/AIDONG-0286_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0287-DEFAULT,AIDONG-0287,default,neutral,1,aidong_aidong-0287_default,image/아이동아이콘/AIDONG-0287_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0288-DEFAULT,AIDONG-0288,default,neutral,1,aidong_aidong-0288_default,image/아이동아이콘/AIDONG-0288_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0289-DEFAULT,AIDONG-0289,default,neutral,1,aidong_aidong-0289_default,image/아이동아이콘/AIDONG-0289_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0290-DEFAULT,AIDONG-0290,default,neutral,1,aidong_aidong-0290_default,image/아이동아이콘/AIDONG-0290_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0291-DEFAULT,AIDONG-0291,default,neutral,1,aidong_aidong-0291_default,image/아이동아이콘/AIDONG-0291_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0292-DEFAULT,AIDONG-0292,default,neutral,1,aidong_aidong-0292_default,image/아이동아이콘/AIDONG-0292_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0293-DEFAULT,AIDONG-0293,default,neutral,1,aidong_aidong-0293_default,image/아이동아이콘/AIDONG-0293_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0294-DEFAULT,AIDONG-0294,default,neutral,1,aidong_aidong-0294_default,image/아이동아이콘/AIDONG-0294_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0295-DEFAULT,AIDONG-0295,default,neutral,1,aidong_aidong-0295_default,image/아이동아이콘/AIDONG-0295_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0296-DEFAULT,AIDONG-0296,default,neutral,1,aidong_aidong-0296_default,image/아이동아이콘/AIDONG-0296_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0297-DEFAULT,AIDONG-0297,default,neutral,1,aidong_aidong-0297_default,image/아이동아이콘/AIDONG-0297_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0298-DEFAULT,AIDONG-0298,default,neutral,1,aidong_aidong-0298_default,image/아이동아이콘/AIDONG-0298_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0299-DEFAULT,AIDONG-0299,default,neutral,1,aidong_aidong-0299_default,image/아이동아이콘/AIDONG-0299_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0300-DEFAULT,AIDONG-0300,default,neutral,1,aidong_aidong-0300_default,image/아이동아이콘/AIDONG-0300_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0301-DEFAULT,AIDONG-0301,default,neutral,1,aidong_aidong-0301_default,image/아이동아이콘/AIDONG-0301_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0302-DEFAULT,AIDONG-0302,default,neutral,1,aidong_aidong-0302_default,image/아이동아이콘/AIDONG-0302_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0303-DEFAULT,AIDONG-0303,default,neutral,1,aidong_aidong-0303_default,image/아이동아이콘/AIDONG-0303_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0304-DEFAULT,AIDONG-0304,default,neutral,1,aidong_aidong-0304_default,image/아이동아이콘/AIDONG-0304_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0305-DEFAULT,AIDONG-0305,default,neutral,1,aidong_aidong-0305_default,image/아이동아이콘/AIDONG-0305_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0306-DEFAULT,AIDONG-0306,default,neutral,1,aidong_aidong-0306_default,image/아이동아이콘/AIDONG-0306_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0307-DEFAULT,AIDONG-0307,default,neutral,1,aidong_aidong-0307_default,image/아이동아이콘/AIDONG-0307_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0308-DEFAULT,AIDONG-0308,default,neutral,1,aidong_aidong-0308_default,image/아이동아이콘/AIDONG-0308_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0309-DEFAULT,AIDONG-0309,default,neutral,1,aidong_aidong-0309_default,image/아이동아이콘/AIDONG-0309_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0310-DEFAULT,AIDONG-0310,default,neutral,1,aidong_aidong-0310_default,image/아이동아이콘/AIDONG-0310_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0311-DEFAULT,AIDONG-0311,default,neutral,1,aidong_aidong-0311_default,image/아이동아이콘/AIDONG-0311_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0312-DEFAULT,AIDONG-0312,default,neutral,1,aidong_aidong-0312_default,image/아이동아이콘/AIDONG-0312_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0313-DEFAULT,AIDONG-0313,default,neutral,1,aidong_aidong-0313_default,image/아이동아이콘/AIDONG-0313_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0314-DEFAULT,AIDONG-0314,default,neutral,1,aidong_aidong-0314_default,image/아이동아이콘/AIDONG-0314_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0315-DEFAULT,AIDONG-0315,default,neutral,1,aidong_aidong-0315_default,image/아이동아이콘/AIDONG-0315_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0316-DEFAULT,AIDONG-0316,default,neutral,1,aidong_aidong-0316_default,image/아이동아이콘/AIDONG-0316_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0317-DEFAULT,AIDONG-0317,default,neutral,1,aidong_aidong-0317_default,image/아이동아이콘/AIDONG-0317_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0318-DEFAULT,AIDONG-0318,default,neutral,1,aidong_aidong-0318_default,image/아이동아이콘/AIDONG-0318_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0319-DEFAULT,AIDONG-0319,default,neutral,1,aidong_aidong-0319_default,image/아이동아이콘/AIDONG-0319_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0320-DEFAULT,AIDONG-0320,default,neutral,1,aidong_aidong-0320_default,image/아이동아이콘/AIDONG-0320_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0321-DEFAULT,AIDONG-0321,default,neutral,1,aidong_aidong-0321_default,image/아이동아이콘/AIDONG-0321_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0322-DEFAULT,AIDONG-0322,default,neutral,1,aidong_aidong-0322_default,image/아이동아이콘/AIDONG-0322_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0323-DEFAULT,AIDONG-0323,default,neutral,1,aidong_aidong-0323_default,image/아이동아이콘/AIDONG-0323_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0324-DEFAULT,AIDONG-0324,default,neutral,1,aidong_aidong-0324_default,image/아이동아이콘/AIDONG-0324_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0325-DEFAULT,AIDONG-0325,default,neutral,1,aidong_aidong-0325_default,image/아이동아이콘/AIDONG-0325_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0326-DEFAULT,AIDONG-0326,default,neutral,1,aidong_aidong-0326_default,image/아이동아이콘/AIDONG-0326_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0327-DEFAULT,AIDONG-0327,default,neutral,1,aidong_aidong-0327_default,image/아이동아이콘/AIDONG-0327_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0328-DEFAULT,AIDONG-0328,default,neutral,1,aidong_aidong-0328_default,image/아이동아이콘/AIDONG-0328_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0329-DEFAULT,AIDONG-0329,default,neutral,1,aidong_aidong-0329_default,image/아이동아이콘/AIDONG-0329_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0330-DEFAULT,AIDONG-0330,default,neutral,1,aidong_aidong-0330_default,image/아이동아이콘/AIDONG-0330_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0331-DEFAULT,AIDONG-0331,default,neutral,1,aidong_aidong-0331_default,image/아이동아이콘/AIDONG-0331_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0332-DEFAULT,AIDONG-0332,default,neutral,1,aidong_aidong-0332_default,image/아이동아이콘/AIDONG-0332_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0333-DEFAULT,AIDONG-0333,default,neutral,1,aidong_aidong-0333_default,image/아이동아이콘/AIDONG-0333_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0334-DEFAULT,AIDONG-0334,default,neutral,1,aidong_aidong-0334_default,image/아이동아이콘/AIDONG-0334_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0335-DEFAULT,AIDONG-0335,default,neutral,1,aidong_aidong-0335_default,image/아이동아이콘/AIDONG-0335_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0336-DEFAULT,AIDONG-0336,default,neutral,1,aidong_aidong-0336_default,image/아이동아이콘/AIDONG-0336_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0337-DEFAULT,AIDONG-0337,default,neutral,1,aidong_aidong-0337_default,image/아이동아이콘/AIDONG-0337_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0338-DEFAULT,AIDONG-0338,default,neutral,1,aidong_aidong-0338_default,image/아이동아이콘/AIDONG-0338_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0339-DEFAULT,AIDONG-0339,default,neutral,1,aidong_aidong-0339_default,image/아이동아이콘/AIDONG-0339_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0340-DEFAULT,AIDONG-0340,default,neutral,1,aidong_aidong-0340_default,image/아이동아이콘/AIDONG-0340_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0341-DEFAULT,AIDONG-0341,default,neutral,1,aidong_aidong-0341_default,image/아이동아이콘/AIDONG-0341_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
